	CANET	CM1	CM2	CM3	CS1	CS2	CS3	SCM1	SCM2	SCS2	SCS3	Sea1	Sea2	Sea3	SM1	SM2	SM3	SOLA	SS1	SS2	SS3
SV_287_Rhodobacterales	0	0	0.00019818462880019	0	0	0.000158562367864693	0	0.00026076590672031	7.30940720707551e-05	6.44496004124774e-05	0.000142538128949494	0	0	0	0	0	0	0	2.17117547440184e-05	0.000617453347969265	0.000401606425702811
SV_288_Flavobacteriales	0	0	0	0	0	0	0	0	0	0	4.75127096498313e-05	0.000197468021151019	0.000610277065787868	0.000288309067320167	3.16565893190668e-05	0.000193050193050193	8.78889084197574e-05	0.000871934604904632	4.34235094880368e-05	3.43029637760703e-05	0.000100401606425703
SV_289_Flavobacteriales	0	0.000226808800181447	0.00174402473344167	0	0	0	5.88581518540318e-05	0.000111756817165847	0.000109641108106133	0	0	0	0	0	0	0	4.39444542098787e-05	0	0	0	0
SV_290_Flavobacteriales	0	0	0	0	0	0	0	0	3.65470360353775e-05	0	0	0.000263290694868026	0.00158672037104846	0.000937004468790543	0	0	8.78889084197574e-05	0	0	0	2.51004016064257e-05
SV_291_SAR11_clade	0.000235941801022414	7.56029333938157e-05	0.000356732331840342	7.5648687495272e-05	0.000458618499964722	0.000105708245243129	0.000117716303708064	0.000186261361943079	0.000219282216212265	0	0.000142538128949494	0	0.00018308311973636	0	0	3.21750321750322e-05	0	0.000108991825613079	4.34235094880368e-05	0	0
SV_292_Flavobacteriales	0	0	0	0	0	0	0	0	0	6.44496004124774e-05	0	4.38817824780043e-05	0.000610277065787868	0.000144154533660084	3.16565893190668e-05	0.000160875160875161	8.78889084197574e-05	0.00147138964577657	4.34235094880368e-05	3.43029637760703e-05	2.51004016064257e-05
SV_293_Rhodospirillales	0	0	0	0	0	0	0	0	0	0	4.75127096498313e-05	4.38817824780043e-05	6.10277065787868e-05	0	6.33131786381335e-05	0.000257400257400257	4.39444542098787e-05	0.00196185286103542	2.17117547440184e-05	0	5.02008032128514e-05
SV_294_Flavobacteriales	0.000235941801022414	0.000378014666969078	0.000118910777280114	0.000151297374990544	0.00014111338460453	0.000898520084566596	0.000412007062978223	7.45045447772314e-05	0.00014618814414151	0.000128899200824955	9.50254192996627e-05	0	0	0	0	0	0	0	0	0	0
SV_295_Oceanospirillales	0	0	0	0.00143732506241017	0	5.28541226215645e-05	0	0	0	0.000773395204949729	9.50254192996627e-05	0	0	0	0	0	0	0	0	0	0
SV_296_Oceanospirillales	0	0	0	0	0	0	0	3.72522723886157e-05	7.30940720707551e-05	0.000451147202887342	0	0	0	0	0	0.000546975546975547	0.000878889084197574	0	0	3.43029637760703e-05	0.000125502008032129
SV_297_SAR11_clade	0	0	0	0	0	0	0	0	3.65470360353775e-05	0	0	2.19408912390021e-05	0.000488221652630294	0.000360386334150209	3.16565893190668e-05	6.43500643500643e-05	0.000175777816839515	0.00130790190735695	0.000108558773720092	3.43029637760703e-05	2.51004016064257e-05
SV_298_Flavobacteriales	0	0	0	0	0	0	0	0	0	0	0	0.00114092634442811	0	7.20772668300418e-05	0	0	0	0	0	0	0
SV_299_Burkholderiales	0	0	0	0	0	0	0	0	0	0	0	2.19408912390021e-05	0.000427193946051507	7.20772668300418e-05	0.000158282946595334	0	4.39444542098787e-05	0.0017983651226158	4.34235094880368e-05	6.86059275521405e-05	2.51004016064257e-05
SV_300_Oceanospirillales	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000216231800490125	0.00120295039412454	3.21750321750322e-05	0.000483388996308666	0	0	0	0
SV_301_Cellvibrionales	0	0	0	0	0	0	0	0	3.65470360353775e-05	6.44496004124774e-05	0	0	0.000305138532893934	0.000144154533660084	6.33131786381335e-05	0.00028957528957529	0.000219722271049394	0.000871934604904632	4.34235094880368e-05	0.000102908891328211	0.000150602409638554
SV_302_Oceanospirillales	0	0	0	0	0	0	0	0	3.65470360353775e-05	0	4.75127096498313e-05	2.19408912390021e-05	0.000793360185524228	0.000576618134640334	0.000126626357276267	0.000160875160875161	8.78889084197574e-05	0.000871934604904632	0	0	2.51004016064257e-05
SV_303_Rhodospirillales	0	0	0	0	0	0	0	0	0	0	0	0	0.000549249359209081	0.000432463600980251	0.000379879071828801	0.000193050193050193	0.000263666725259272	0.000326975476839237	2.17117547440184e-05	0.000102908891328211	7.53012048192771e-05
SV_304_Oceanospirillales	0.000707825403067243	0.000151205866787631	0.000634190812160609	7.5648687495272e-05	0.000211670076906795	0	5.88581518540318e-05	0.000186261361943079	7.30940720707551e-05	0.00025779840164991	0.000142538128949494	0	0	7.20772668300418e-05	0	0	0	0	0	0	0
SV_305_Alteromonadales	0	0	0	0	0	0	0.000117716303708064	0	0	0	4.75127096498313e-05	0	0	0	0	0.000804375804375804	0.000834944629987696	0	0	6.86059275521405e-05	5.02008032128514e-05
SV_306_MB11C04_marine_group	0	0	0	0	0	0	0	3.72522723886157e-05	7.30940720707551e-05	0	0	4.38817824780043e-05	0	0	0.000158282946595334	0.000128700128700129	8.78889084197574e-05	0.00130790190735695	4.34235094880368e-05	0.000171514818880351	7.53012048192771e-05
SV_307_Rhodobacterales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000791414732976669	0	0	0	0.00054279386860046	0	0
SV_308_Puniceicoccales	0	0	0	0	0	0	0	0	0	0	0	0.000197468021151019	0.000244110826315147	0.000360386334150209	3.16565893190668e-05	6.43500643500643e-05	0	0.00147138964577657	0	0	2.51004016064257e-05
SV_309_Flavobacteriales	0	0	0.000118910777280114	3.7824343747636e-05	3.52783461511324e-05	0	0	0	3.65470360353775e-05	0	0	0.00061434495469206	0.000244110826315147	0.000504540867810293	0	0	0	0	4.34235094880368e-05	0	2.51004016064257e-05
SV_310_Rickettsiales	0	0	0	0	0	0	0	0	0	6.44496004124774e-05	0	2.19408912390021e-05	6.10277065787868e-05	0	9.49697679572003e-05	0.000160875160875161	4.39444542098787e-05	0.0017983651226158	0	6.86059275521405e-05	2.51004016064257e-05
SV_311_NA	0.000157294534014943	0.000151205866787631	0.000237821554560228	0.000226946062485816	0.000529175192266987	5.28541226215645e-05	0.000176574455562095	0.000111756817165847	0.000109641108106133	6.44496004124774e-05	0.000237563548249157	0	0	0	0	0	0	0	0	0	0
SV_312_Oceanospirillales	7.86472670074715e-05	0.000151205866787631	0.000118910777280114	7.5648687495272e-05	0.000176391730755662	0.000211416490486258	0.000117716303708064	0.000335270451497541	0.000255829252247643	0.00051559680329982	0.000190050838599325	0	0	0	0	0	0	0	0	0	0
SV_313_Rhodobacterales	0	0	0	0	0	0	0	0	0	6.44496004124774e-05	0	4.38817824780043e-05	0	0	3.16565893190668e-05	0.000160875160875161	0.000263666725259272	0	0	0.000857574094401756	0.00017570281124498
SV_314_Oceanospirillales	0.000157294534014943	0.000226808800181447	0.00019818462880019	3.7824343747636e-05	0.000105835038453397	0	0.000176574455562095	0.00078229772016093	7.30940720707551e-05	6.44496004124774e-05	0.000237563548249157	0	0	0	0	0	0	0	0	0	0
SV_315_Flavobacteriales	0	0	0	0	0	0	0	0	0	0	0	8.77635649560085e-05	0.000915415598681802	0.000864927201960502	0	9.65250965250965e-05	0	0.000381471389645777	2.17117547440184e-05	0.000102908891328211	2.51004016064257e-05
SV_316_Rickettsiales	0	0	0	0	0	0	0	0	0	0	0	0	6.10277065787868e-05	0.000216231800490125	0.000126626357276267	0.000128700128700129	0	0.00152588555858311	2.17117547440184e-05	0.000102908891328211	5.02008032128514e-05
SV_317_NA	0.000157294534014943	7.56029333938157e-05	0.000277458480320266	3.7824343747636e-05	0.000176391730755662	0.000211416490486258	0.000117716303708064	0	0.000730940720707551	6.44496004124774e-05	9.50254192996627e-05	0	0	0	0	0	0	0	0	0	0
SV_318_SAR11_clade	0	0	0	0	3.52783461511324e-05	0	0	0	0	0	4.75127096498313e-05	6.58226737170064e-05	0.000610277065787868	0.000504540867810293	3.16565893190668e-05	0.000193050193050193	0	0.000762942779291553	0	6.86059275521405e-05	0
SV_319_P0X4b2H11	0.000471883602044829	7.56029333938157e-05	0.000475643109120457	0.000226946062485816	0.00014111338460453	0.000211416490486258	0.000117716303708064	0.000186261361943079	3.65470360353775e-05	6.44496004124774e-05	9.50254192996627e-05	0	0	0	0	0	0	0	0	0	0
SV_320_Rhodobacterales	0	0	0	0	0	0	0	0	0	0	0	0.000767931193365075	0	0	0	0	4.39444542098787e-05	0	0	6.86059275521405e-05	0.000150602409638554
SV_321_Alteromonadales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.43500643500643e-05	0.00035155563367903	0	0.000390811585392331	0.000445938529088913	7.53012048192771e-05
SV_322_Pseudomonadales	0.00102241447109713	0.000151205866787631	3.96369257600381e-05	0.000226946062485816	7.05566923022649e-05	0.000211416490486258	0.000117716303708064	0.000149009089554463	0.000182735180176888	6.44496004124774e-05	0.000142538128949494	0	0	0	0	0	0	0	0	0	0
SV_323_Rhodobacterales	0	0	0	0	3.52783461511324e-05	0.000105708245243129	5.88581518540318e-05	0.00078229772016093	3.65470360353775e-05	0.000128899200824955	0.000427614386848482	0	0	0	9.49697679572003e-05	6.43500643500643e-05	4.39444542098787e-05	0	0	0	0
SV_324_Oceanospirillales	0	0	0	0	0	0	0	0.00160184771271048	0	0	0	0	0	0	0	0	0	0	0	0	0
SV_325_Rickettsiales	0	0	0	0	0	0	0	0	3.65470360353775e-05	0	0	2.19408912390021e-05	0.000122055413157574	0.000144154533660084	9.49697679572003e-05	3.21750321750322e-05	8.78889084197574e-05	0.00141689373297003	0	0.000102908891328211	5.02008032128514e-05
SV_326_Rhodospirillales	0	0	0	0	0	0	0	0	3.65470360353775e-05	0	0	4.38817824780043e-05	0.000244110826315147	7.20772668300418e-05	6.33131786381335e-05	0.000321750321750322	0	0.00114441416893733	2.17117547440184e-05	0	2.51004016064257e-05
SV_327_Alteromonadales	0	0	0	0	0	0	0	0	0	0	0	0.000131645347434013	0	0	0	0.000128700128700129	0	0	0.000217117547440184	0.000445938529088913	0.000251004016064257
SV_328_Oceanospirillales	0	0	3.96369257600381e-05	0.00102125728118617	0	0	0	0.000335270451497541	0	0	0.000237563548249157	0	0	0	0	0	0	0	0	0	0
SV_329_Methylophilales	0	0	0	0	0	0	0	0	3.65470360353775e-05	0	0	6.58226737170064e-05	0.000244110826315147	0.000216231800490125	9.49697679572003e-05	0.000128700128700129	0.000131833362629636	0.000708446866485014	2.17117547440184e-05	0.000137211855104281	5.02008032128514e-05
SV_330_Unknown_Order	0	0	0	0	0	0	0	0	0	0	0	0.000460758716019045	0.000244110826315147	0.000432463600980251	6.33131786381335e-05	0	0	0.000435967302452316	0	0	0
SV_331_Acidimicrobiales	0	0	0	0	0	0	0	0	0	0	0	2.19408912390021e-05	0	0	0.000126626357276267	0.000128700128700129	0.000131833362629636	0.000490463215258856	0.000282252811672239	0.000102908891328211	0.000100401606425703
SV_332_Sphingomonadales	0	7.56029333938157e-05	0.000158547703040152	3.7824343747636e-05	0.000176391730755662	5.28541226215645e-05	5.88581518540318e-05	3.72522723886157e-05	7.30940720707551e-05	0.000193348801237432	0.000237563548249157	2.19408912390021e-05	0	7.20772668300418e-05	3.16565893190668e-05	3.21750321750322e-05	8.78889084197574e-05	0	0.000108558773720092	0.000102908891328211	5.02008032128514e-05
SV_333_Oceanospirillales	0	0	0	0	0	0	0	0	3.65470360353775e-05	0	4.75127096498313e-05	0	0.00018308311973636	0.000144154533660084	0	0.000128700128700129	4.39444542098787e-05	0.00130790190735695	0	0.000102908891328211	2.51004016064257e-05
SV_334_Flavobacteriales	0	0	0	0	0	0	0	0	0	0	0	2.19408912390021e-05	0.00018308311973636	7.20772668300418e-05	0.000126626357276267	9.65250965250965e-05	0.000219722271049394	0.000980926430517711	2.17117547440184e-05	3.43029637760703e-05	7.53012048192771e-05
SV_335_Rhodobacterales	0	7.56029333938157e-05	0	0	3.52783461511324e-05	0	0	0.000372522723886157	0.00058475257656604	0.000708945604537252	0	0	0	0	0	0	0	0	0	0	0
SV_336_Sphingomonadales	0	0	0	3.7824343747636e-05	0	0	0	3.72522723886157e-05	3.65470360353775e-05	0	0	0	0	0	0.000189939535914401	6.43500643500643e-05	4.39444542098787e-05	0	4.34235094880368e-05	0.000343029637760703	0.000376506024096386
SV_337_Rhodobacterales	0	0	0	0	0	5.28541226215645e-05	0	7.45045447772314e-05	0	0	0	0.000460758716019045	0.000305138532893934	0.000504540867810293	0	0	4.39444542098787e-05	0	2.17117547440184e-05	0	2.51004016064257e-05
SV_338_NA	7.86472670074715e-05	0.000151205866787631	0.00019818462880019	0.000264770406233452	0.000246948423057927	0.000105708245243129	5.88581518540318e-05	7.45045447772314e-05	0.000109641108106133	0	0.000380101677198651	0	0	0	0	0	0	0	0	0	0
SV_339_Rhodobacterales	0	0	3.96369257600381e-05	3.7824343747636e-05	0	5.28541226215645e-05	0	0.000335270451497541	0	6.44496004124774e-05	0	0	0	0	6.33131786381335e-05	0.000321750321750322	0.000527333450518545	0	0	0	2.51004016064257e-05
SV_340_Flavobacteriales	0	0	0	0	0	0	0	0	7.30940720707551e-05	0	0	0.000394936042302038	0.000122055413157574	0.000360386334150209	6.33131786381335e-05	3.21750321750322e-05	8.78889084197574e-05	0	8.68470189760736e-05	0	5.02008032128514e-05
SV_341_Rhodobacterales	0	0	0	0	0	0	0	0	0	0	0	0	6.10277065787868e-05	0.000144154533660084	0.000696444965019469	0	0.000131833362629636	5.44959128065395e-05	0	0.000171514818880351	0.000100401606425703
SV_342_Flavobacteriales	0.000707825403067243	7.56029333938157e-05	0.00019818462880019	0.000113473031242908	7.05566923022649e-05	0.000264270613107822	0.000176574455562095	0.000149009089554463	7.30940720707551e-05	6.44496004124774e-05	9.50254192996627e-05	0	0	0	0	0	0	0	0	0	0
SV_343_Rhodospirillales	0	0	0	0	3.52783461511324e-05	0	0	0	0	6.44496004124774e-05	0	0	0.000671304772366654	0.000216231800490125	0	6.43500643500643e-05	0.000131833362629636	0.000544959128065395	8.68470189760736e-05	3.43029637760703e-05	2.51004016064257e-05
SV_344_Oceanospirillales	0	0	0	0	0	0	0	3.72522723886157e-05	0	6.44496004124774e-05	4.75127096498313e-05	0	0.00018308311973636	0.000216231800490125	3.16565893190668e-05	9.65250965250965e-05	0	0.00114441416893733	4.34235094880368e-05	0	2.51004016064257e-05
SV_345_Flavobacteriales	0	0	0	0	0	0	0	3.72522723886157e-05	0	0	0	0.000460758716019045	0.000244110826315147	0.000432463600980251	6.33131786381335e-05	6.43500643500643e-05	4.39444542098787e-05	0	0	0	0
SV_346_Flavobacteriales	0	0	0	0	0	0	0	0	0	0	0.000142538128949494	0.000482699607258047	0	0	0	3.21750321750322e-05	8.78889084197574e-05	0	0.000173694037952147	0	2.51004016064257e-05
SV_347_NA	0	0	0	0	0	0	0	0	0	0	0	2.19408912390021e-05	0	0	0	0.000193050193050193	0	0.00158038147138965	0	0	2.51004016064257e-05
SV_348_Rhodobacterales	0.000314589068029886	7.56029333938157e-05	0.00019818462880019	7.5648687495272e-05	0.00014111338460453	0.000317124735729387	5.88581518540318e-05	7.45045447772314e-05	0.000182735180176888	0.000193348801237432	9.50254192996627e-05	0	0	0	0	0	0	0	0	0	2.51004016064257e-05
SV_349_Rhodobacterales	0	0.000151205866787631	0.000237821554560228	0.000113473031242908	0.000211670076906795	0.000158562367864693	0.000176574455562095	0.000223513634331694	0.000109641108106133	6.44496004124774e-05	0.000142538128949494	0	0	0	0	0	0	0	0	0	0
SV_350_Alteromonadales	0	7.56029333938157e-05	0	0	0	0	0	0	0	6.44496004124774e-05	0	0.000570463172214055	0	0.000216231800490125	0.000126626357276267	0	0	0	0	0	2.51004016064257e-05
SV_351_SAR11_clade	0	0	0	0	0	0	0	3.72522723886157e-05	0	0	0	2.19408912390021e-05	0.000488221652630294	0.000216231800490125	6.33131786381335e-05	0.000160875160875161	0	0.000599455040871935	2.17117547440184e-05	0	0.000100401606425703
SV_352_Rhodobacterales	0	0	0	0	0	0	0	0	0	0	4.75127096498313e-05	6.58226737170064e-05	6.10277065787868e-05	0	3.16565893190668e-05	3.21750321750322e-05	0	0	0	0.000274423710208562	0.00052710843373494
SV_353_Flavobacteriales	0	0	0	0	0	0	0	0	0	0	0	0.000438817824780043	0.000122055413157574	0.000288309067320167	0	0	4.39444542098787e-05	0	0	0.000137211855104281	0.000125502008032129
SV_354_Sphingobacteriales	0.000393236335037357	7.56029333938157e-05	0.000118910777280114	0.000113473031242908	0.000211670076906795	0.000211416490486258	0	0	0.000219282216212265	0.000128899200824955	9.50254192996627e-05	0	0	7.20772668300418e-05	0	0	0	0.000108991825613079	0	0	0
SV_355_Rhodobacterales	7.86472670074715e-05	0.000226808800181447	7.92738515200761e-05	3.7824343747636e-05	0.000282226769209059	0.000158562367864693	0.000117716303708064	7.45045447772314e-05	0.000255829252247643	0.00025779840164991	9.50254192996627e-05	0	0	0	0	0	0	0	0	0	0
SV_356_Flavobacteriales	0	7.56029333938157e-05	7.92738515200761e-05	7.5648687495272e-05	7.05566923022649e-05	0.000105708245243129	0.000353148911124191	0.000223513634331694	0.000402017396389153	0	0.000142538128949494	0	0	0	0	0	0	0	0	0	0
SV_357_Sphingomonadales	0	0	0	0	0	0	0	3.72522723886157e-05	0	6.44496004124774e-05	9.50254192996627e-05	2.19408912390021e-05	0	0	9.49697679572003e-05	6.43500643500643e-05	8.78889084197574e-05	0.000817438692098093	8.68470189760736e-05	6.86059275521405e-05	5.02008032128514e-05
SV_358_Sphingomonadales	0	0	0	0	0	0	0	0	3.65470360353775e-05	0	4.75127096498313e-05	2.19408912390021e-05	0	7.20772668300418e-05	0.000253252714552534	0.000128700128700129	4.39444542098787e-05	0.000163487738419619	0.000151982283208129	6.86059275521405e-05	0.000150602409638554
SV_359_Rhodobacterales	7.86472670074715e-05	0.000151205866787631	0	0	7.05566923022649e-05	5.28541226215645e-05	0.000117716303708064	3.72522723886157e-05	7.30940720707551e-05	6.44496004124774e-05	0	0.000109704456195011	0	0	0	0	0	0	0	0.000171514818880351	0.000301204819277108
SV_360_Alteromonadales	0	0	0	0	0	0	0	0	0	6.44496004124774e-05	4.75127096498313e-05	0	0	0	0.000221596125233467	0.00028957528957529	8.78889084197574e-05	0	4.34235094880368e-05	0.000171514818880351	0.00017570281124498
SV_361_Burkholderiales	0	0	0	0	0	0	0	0	0	0	0	8.77635649560085e-05	0.00018308311973636	0	0.000158282946595334	6.43500643500643e-05	4.39444542098787e-05	0.000762942779291553	2.17117547440184e-05	0.000102908891328211	2.51004016064257e-05
SV_362_Rhodobacterales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000102908891328211	0.000778112449799197
SV_363_Pseudomonadales	0	0	0	0	0	5.28541226215645e-05	0	7.45045447772314e-05	0	0	0	2.19408912390021e-05	0.00018308311973636	0	6.33131786381335e-05	0.000128700128700129	0	0.000599455040871935	4.34235094880368e-05	0.000102908891328211	0.000100401606425703
SV_364_SAR11_clade	0	0	0	0	0	0	0	0	0	6.44496004124774e-05	0	4.38817824780043e-05	0.000305138532893934	0	3.16565893190668e-05	9.65250965250965e-05	0	0.000926430517711172	4.34235094880368e-05	6.86059275521405e-05	0
SV_365_Flavobacteriales	0.000235941801022414	7.56029333938157e-05	0.000356732331840342	7.5648687495272e-05	0.000176391730755662	0.000105708245243129	5.88581518540318e-05	0.000149009089554463	0.00014618814414151	6.44496004124774e-05	0	0	0	0	0	0	0	0	0	0	0
SV_366_Vibrionales	7.86472670074715e-05	7.56029333938157e-05	0.000237821554560228	3.7824343747636e-05	3.52783461511324e-05	0.000105708245243129	0	3.72522723886157e-05	0.000182735180176888	0	0.000332588967548819	0	0	0	0.000158282946595334	3.21750321750322e-05	4.39444542098787e-05	0	0	0	0
SV_367_Rhodobacterales	0	0	0	3.7824343747636e-05	0	0	0	3.72522723886157e-05	0	0	0	0	6.10277065787868e-05	0	6.33131786381335e-05	0.000160875160875161	0.000307611179469151	0	0	0.000445938529088913	5.02008032128514e-05
SV_368_SAR11_clade	0	0	0	0	0	0	0	3.72522723886157e-05	3.65470360353775e-05	0	4.75127096498313e-05	2.19408912390021e-05	0.000488221652630294	0.000144154533660084	6.33131786381335e-05	0	0	0.000708446866485014	0	6.86059275521405e-05	2.51004016064257e-05
SV_369_Rhodobacterales	0	0	0	0	0	0	0	0	0	0	0	0.000592404063453057	6.10277065787868e-05	7.20772668300418e-05	0	0	8.78889084197574e-05	5.44959128065395e-05	0	0	0
SV_370_Flavobacteriales	0	0	0	0	0	0	0	0	0	0	0	0.000329113368585032	6.10277065787868e-05	0.000144154533660084	0	3.21750321750322e-05	0	0	0	0.000240120746432492	0.000150602409638554
SV_371_NA	0	0	0	0	0	0	0	0	0	0	0	0	0.00018308311973636	0	3.16565893190668e-05	6.43500643500643e-05	0	0.00130790190735695	2.17117547440184e-05	3.43029637760703e-05	0
SV_372_Acholeplasmatales	0.0005505308690523	7.56029333938157e-05	0.000118910777280114	0.000151297374990544	0.00014111338460453	0.000158562367864693	5.88581518540318e-05	3.72522723886157e-05	0.000255829252247643	0	0	0	0	0	0	0	0	0	0	0	0
SV_373_Campylobacterales	7.86472670074715e-05	0.000151205866787631	3.96369257600381e-05	0.000491716468719268	3.52783461511324e-05	0.000158562367864693	0.000117716303708064	0	0.000109641108106133	6.44496004124774e-05	0.000190050838599325	0	0	0	0	0	0	0	0	0	0
SV_374_Campylobacterales	0	0	0	0	0	0	0	0	3.65470360353775e-05	0	0	0	0	0	0.000949697679572003	0	0	0	0	0	0
SV_375_Rhodobacterales	0	0	0	0	0	0	0	0	0	6.44496004124774e-05	0	2.19408912390021e-05	6.10277065787868e-05	0.000216231800490125	6.33131786381335e-05	6.43500643500643e-05	4.39444542098787e-05	0.000871934604904632	2.17117547440184e-05	6.86059275521405e-05	2.51004016064257e-05
SV_376_NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000216231800490125	0	0.000128700128700129	8.78889084197574e-05	0.00114441416893733	0	0	2.51004016064257e-05
SV_377_Rhizobiales	0.000235941801022414	0	0.000158547703040152	0.000151297374990544	0.00014111338460453	0.000264270613107822	0.000235432607416127	0	0.00014618814414151	6.44496004124774e-05	4.75127096498313e-05	0	0	0	0	0	0	0	0	0	0
SV_378_Sphingobacteriales	0.000157294534014943	0.000302411733575263	0.000118910777280114	0.000151297374990544	0.000211670076906795	0.000158562367864693	0.000176574455562095	0	7.30940720707551e-05	6.44496004124774e-05	9.50254192996627e-05	0	0	0	0	0	0	0	0	0	0
SV_379_Cellvibrionales	7.86472670074715e-05	0.000151205866787631	0.000158547703040152	3.7824343747636e-05	0.000317505115360192	0.000105708245243129	5.88581518540318e-05	7.45045447772314e-05	0.000219282216212265	6.44496004124774e-05	0	0	6.10277065787868e-05	0	0	0	0	0	0	0	0
SV_380_Rhodobacterales	0	0	7.92738515200761e-05	3.7824343747636e-05	7.05566923022649e-05	0.000105708245243129	0.000294290759270159	0.000186261361943079	0.000328923324318398	0.000193348801237432	4.75127096498313e-05	0	0	0	0	0	0	0	0	0	0
SV_381_Caulobacterales	0	0	0	0.000832135562447992	3.52783461511324e-05	0	5.88581518540318e-05	3.72522723886157e-05	3.65470360353775e-05	0	0.000190050838599325	0	0	0	0	0	0	0	0	0	0
SV_382_Sphingomonadales	0	0	0	0	3.52783461511324e-05	0	5.88581518540318e-05	0	0	6.44496004124774e-05	0	4.38817824780043e-05	0	0	6.33131786381335e-05	6.43500643500643e-05	0.000131833362629636	0	8.68470189760736e-05	0.000377332601536773	7.53012048192771e-05
SV_383_SAR11_clade	0	0	0	0	0	0	0	0	0	0	9.50254192996627e-05	6.58226737170064e-05	0.000122055413157574	7.20772668300418e-05	6.33131786381335e-05	9.65250965250965e-05	0	0.000653950953678474	2.17117547440184e-05	6.86059275521405e-05	5.02008032128514e-05
SV_384_SAR11_clade	0	0	0	0	0	0	0	0	0	0	0	8.77635649560085e-05	0.000305138532893934	0.000144154533660084	0.000126626357276267	0	0	0.000544959128065395	2.17117547440184e-05	6.86059275521405e-05	5.02008032128514e-05
SV_385_Puniceicoccales	0	0	0	0	0	0	0	0	0	0	0	0	0.000244110826315147	0	0	3.21750321750322e-05	0	0.00119891008174387	2.17117547440184e-05	6.86059275521405e-05	0
SV_386_Rickettsiales	0	0	0	0	0	0	0	0	0	0	0	0	0.000122055413157574	0.000288309067320167	3.16565893190668e-05	0.000128700128700129	4.39444542098787e-05	0.000708446866485014	0	3.43029637760703e-05	0.000100401606425703
SV_387_Caulobacterales	0.000157294534014943	0.000302411733575263	0.000118910777280114	3.7824343747636e-05	0.000211670076906795	0.000105708245243129	5.88581518540318e-05	7.45045447772314e-05	7.30940720707551e-05	0.000193348801237432	0.000142538128949494	0	0	0	0	0	0	0	0	0	0
SV_388_NA	0	0.000226808800181447	0	0.000113473031242908	0.00014111338460453	0.000105708245243129	0.000176574455562095	0.000149009089554463	0.000109641108106133	0.000128899200824955	0.000237563548249157	0	0	0	0	0	0	0	0	0	0
SV_389_Puniceicoccales	0	0	0	0	0	0	0	3.72522723886157e-05	0	0	0	2.19408912390021e-05	0.000122055413157574	0.000216231800490125	3.16565893190668e-05	9.65250965250965e-05	4.39444542098787e-05	0.000871934604904632	0	3.43029637760703e-05	0
SV_390_Rhodobacterales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000854727911614803	0	8.78889084197574e-05	0	0	0	0
SV_391_Rhodobacterales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.49697679572003e-05	0	8.78889084197574e-05	0	0	0.000480241492864984	0.000251004016064257
SV_392_Rhodobacterales	0	0.000302411733575263	0.00019818462880019	0	7.05566923022649e-05	0.000528541226215645	5.88581518540318e-05	3.72522723886157e-05	3.65470360353775e-05	0	4.75127096498313e-05	0	0	0	0	0	0	0	0	3.43029637760703e-05	5.02008032128514e-05
SV_393_Oceanospirillales	0	0	0	0	0	0	0	3.72522723886157e-05	0	0	4.75127096498313e-05	0	0.000305138532893934	0.000288309067320167	3.16565893190668e-05	6.43500643500643e-05	4.39444542098787e-05	0.000544959128065395	0	0.000102908891328211	0
SV_394_Oceanospirillales	0	0	0	0	0	0	0	0	7.30940720707551e-05	0	0	0	0	0	3.16565893190668e-05	0.00028957528957529	0.000175777816839515	0	0	3.43029637760703e-05	0.000276104417670683
SV_395_Rhizobiales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000601475197062268	0	8.78889084197574e-05	0	2.17117547440184e-05	0.000137211855104281	5.02008032128514e-05
SV_396_Flavobacteriales	0.0011010617381046	7.56029333938157e-05	0.000158547703040152	0	3.52783461511324e-05	5.28541226215645e-05	0	3.72522723886157e-05	0	6.44496004124774e-05	0	6.58226737170064e-05	0	7.20772668300418e-05	0	0	0	0	0	0	0
SV_397_Rhodobacterales	0.000235941801022414	7.56029333938157e-05	0.00019818462880019	7.5648687495272e-05	0.000105835038453397	0.000158562367864693	0	7.45045447772314e-05	0.000109641108106133	0.000322248002062387	0	0	0	0	0	0	0	0	0	0	0
SV_398_Puniceicoccales	0	0	0	0	0	0	0	0	0	0	0	0.000351054259824034	0.000122055413157574	0.000216231800490125	0	0	4.39444542098787e-05	0.000217983651226158	0	3.43029637760703e-05	0
SV_399_Oceanospirillales	0	0	0	0	0	0	0	0	0	0	0	2.19408912390021e-05	0.00018308311973636	0.000504540867810293	3.16565893190668e-05	3.21750321750322e-05	0.000615222358938302	0	0	0	0
SV_400_SAR11_clade	0	0	0	0	0	0	0	0	0	0	0	0	0.00018308311973636	0.000216231800490125	9.49697679572003e-05	6.43500643500643e-05	0	0.000762942779291553	2.17117547440184e-05	3.43029637760703e-05	0
